"HolderAddress","Balance","PendingBalanceUpdate"
"0x0333c37cd77148d71f08dda7307bbadc465be7b1","485,705.605574523651562843","No"
"0xaf68e94b57b294cb6429acef3aacb97225b9d7a2","480,000","No"
"0xc1754e356bc3fab37ea69c389cf9f12545a1b8e4","476,722.322984298679408686","No"
"0x6e29e81925e8b7e4ebead1a5f5e176cd55d26edb","475,400.586142600795678398","No"
"0x84a1c2b219389239bff0cc41091cb6f05e2902de","475,124.484629274344501631","No"
"0x146d30ff40c3b613ca4f28d22e52c77def16e677","471,760.3699","No"
"0x1f5dae77afe1f078132a39ea3cbf361c52a2ac71","469,244.18509360400452436","No"
"0x4f4715ca99c973a55303bc4a5f3e3acbb9ff75db","469,215.607292004491056192","No"
"0x1a5deffcfef880f6df2973b62ebd24d7c2b13b42","469,013.461803272474521222","No"
"0x5b462c8289a681d33fe4e806ca226a0c3a86ae74","464,319.447353113312593782","No"
"0xe963e26cd94db1844beacd71172abbadf8aae4a2","455,732.24814080775776461","No"
"0x6b900b5daa09636674f64a191eb843cba5f71f13","455,328.368460680219274044","No"
"0x9c45a8d620aee566258657c7ba45d67337f39d1c","454,529.448255006789032304","No"
"0x3bf128a27c8379d6dcc70e95318e762bde8efe32","453,514.350597422676227696","No"
"0x4d18f61b74735aed3d32fb995c6bdad767c1173c","452,054.229892380275955679","No"
"0xc396c9abdca0116931d78b546761e551e5d73602","450,000","No"
"0xf067ec5a3801b2f29fd7b0848a577e38c9b9ddb3","450,000.000000000000000002","No"
"0xa7e5acf5d7e5d50389cec5932e2751b7956f14ae","446,903.673908361651778475","No"
"0x43095d0a506d7fa59b7a799c014296c479aafd6c","446,782.215791735523385444","No"
"0x35bb154476fc247c00a6bf52c24f29c33dc34508","445,008.18912642282366457","No"
"0x62108ff6deaae017a8be28479e7ad2febde61936","442,714.467929913952991515","No"
"0x48aa90da05b42ce09342475b6391ea05f26157b1","441,098.685842667838798666","No"
"0x41bc89c88d9318066ea3cf7bb88b410d549808ba","436,288.495276618436026695","No"
"0xd0746101324fdf5bbcb51874f4a03c247d631eef","431,533.271597705936681793","No"
"0xdcfb68df7f9538d6c9058bbb1a7b5147c6534fe2","431,448.787260793495718107","No"
"0xea42f6232d30925a9e9cdcbd6bcdfa6658c95c8d","430,219.538994362261795656","No"
"0xcb71784a7786f55bc9488cb66489e2ee2523d439","428,409.143836711525532077","No"
"0xd13cff250caff64c06a43736257948422351b91d","427,501.615881692815576554","No"
"0x1663c79f74cf623e8fb59465a15ae51e1cd68cdf","426,681.522584327552123535","No"
"0xaa2df67e97c746281fda5d7777dc95929cb27f9d","426,479.474498101589658916","No"
"0xe238d89caaae7ed3207bff66a1ebb7d217a6155d","424,211.318113476875224417","No"
"0x888412fe22910ad8af968fef0ea9e9a92689b54b","424,006.122027013161541678","No"
"0x7a550f4c76d7524cf23e8103a3e5655a39541371","423,960.365848536728303249","No"
"0xa17138c0675173b8ea506fb1b96fa754bc316cc2","423,949.026225295816484134","No"
"0xd8770cd1681308381bb041802f922f4cf5e1bc4d","421,845.10728375358124466","No"
"0x3716a105745d23bc1977093df326c7527f1ec9ae","421,147.495577584459117787","No"
"0x8b994829220514805df9027215956ffba8ea1eea","420,125.45345492581830751","No"
"0xacb66938ca46505bd36d3451ecb0fec2dad17a74","418,338.690454637743205726","No"
"0x642c1ef8030f9c6b8201bfa4b8a599b466855eb2","414,423.10054688929595009","No"
"0xa477ae3b4e1455aa719b57ca3afc4677c14f854e","413,892.860000000014286848","No"
"0x3bd458070ce4e08b974450f9c87ee5bb5a81bfdd","411,475.659999999950061568","No"
"0x3e41a8fa0032d635f02201053f1a5aa2a6967c81","409,421.883113125863019126","No"
"0xf3385c8aa17c3c145588f012aad8f616e1456614","407,704.591434827499535069","No"
"0x906d5dcaf89643b09837858ac5f0a27e3f7300da","403,510.823915999076455316","No"
"0x8f688a91695f7d2a1e93e57cedcbf5c5202f617b","402,156.551862262923749217","No"
"0xe7cba77642a5dcde40600476b573e9f4f11c47fb","401,859.332538746655345763","No"
"0x255b4acd38b9332050526f861737eeee4432b0c4","401,300.285479454733495625","No"
"0xc95f7388b209c2ff4825c5d3e70038f272b55d9e","400,999.999999999966445568","No"
"0x6aadc6cdc8da615c2bf0396b8548d48093abef44","400,968.579174331398670264","No"
"0x6709f5ed1ea6d35ec9b4eb6a41376053c2ab7650","400,721.151676175327630647","No"
"0xd67cce92218517b4963ee843b3a454d382691f6e","400,435.525892516034504893","No"
"0x2155422d571ee78f3bab97d8dddf15a6d9157acf","400,000.772699565379790539","No"
"0x12ef5f19c5c85f1c432885cc32b950809abcb4d9","400,000.763366679997658893","No"
"0x469349e829e9a249f4ba79ea92483104b90d3cca","400,000.535904672647922898","No"
"0xe076a30b2039c07ba7ee8da95ef106f869ef5d10","400,000","No"
"0x616413c4a4fee2d64d9f58a56b97684c0e380b37","400,000","No"
"0x601ecadf64709e5511c598093f7a14748e6d62ee","399,556.044379699500806212","No"
"0x486c68b8a1332e69e584c2dd474ea7e3577643a7","397,570.9997","No"
"0x5c0e7822ec7c4b75cc8b369aa50ec96b4cdcc983","397,293.389644788984439257","No"
"0x7afc6311588ec8c7b53f22efa5c5607dfd178309","395,798.038682572192698918","No"
"0x700ba21ff04a8ca6a81a5aabff79734e8572bea8","394,766.791280908829749039","No"
"0x00bb9938754992f76ee3861add3038d17516541f","394,262.074355042461334855","No"
"0xda87ecdd8ecd471ea8991e34ced0258a90efde98","394,053.214292258055295558","No"
"0xfa88272e2bbb546bb0552b1470f892273d53dff5","393,603.99989999999475712","No"
"0x88ec8e63db2f705e518e628bcb6cbbb0a4f170b8","387,209.979999999950323712","No"
"0x160288784f670de0bfc99e8ee5573ad97c31b319","387,199.193127730637268688","No"
"0xa46a3769e2a01b06cf4ddf632a6309ca6f9995f1","383,384.555640926351994533","No"
"0xaa474c5f782e688d2616f2449cd7375fa914b10f","382,559.546172816437048968","No"
"0xbbe6495f5de6805c3e28bd66b26ad2076c006dc8","382,279.450841063236341498","No"
"0x54a7240cea67b8c41b7c7f2b485360f37331aef4","381,005.942382682180823419","No"
"0x120051a72966950b8ce12eb5496b5d1eeec1541b","378,582.041245602404193963","No"
"0x33b17a8d3578d558731ba60b6ba8e5f38a0bfa1d","375,747.570208617715760765","No"
"0xa263b88219269bf4d6d1b3f6a8642665b2dd5109","375,447.999999999975358464","No"
"0xce80b964c6c153f3630025787e1808df971c104d","373,296.59958900549909555","No"
"0xa09d74e99dac66942120edb44447d0a618282024","371,796.355979300046531401","No"
"0xb0f16296dd036c74e1b7cbdfe37df6ba9aa2f322","366,863.254480127435147964","No"
"0x83e7c3cdc81590e09d241227de3f3fa13304bfcf","366,473.380973565134191436","No"
"0x2a06d90d7bf42cc5e5866b8c00adf4e43ea25a7b","366,245.155168896088496971","No"
"0xabf46905facdee396db21adfdce7871a83679254","363,500.453267653503142589","No"
"0x2ecf8fd3d8c771c977af1ec604f444a35c3c1a3c","359,446.852728208814779489","No"
"0x64d6dd7b8f627f8db727e03cedc5813b631b539a","359,081.678556672622672228","No"
"0xdbc7ce38f79971abeaec8f7bfbf841f8a6207dc4","357,055.733730650651610491","No"
"0x674008c1d1862432fa5886b272840c176fd029ea","355,665.244446542041420485","No"
"0xb80327da05c3f9337c7b0487498a54da91f4a835","353,975.350111885996973208","No"
"0x1c38257209fdc663ca29166c352f45067ccb9437","352,647.071268682236146124","No"
"0xd9953cc4af128612fcf8c88856afd75fee8b8e04","351,403.528816115404785036","No"
"0x7611e80eca6ced790b021660e4331ed52e4757fd","350,000.044208545976344824","No"
"0xfa06377be976fe0265bfa41aba6f07bf17cb120b","348,000.145310179235716172","No"
"0x76aecabefaa003f3233af5f05c912bcf8184dff5","346,432.823415375581822814","No"
"0x86af9cdec9debfa42863808edfd3ed9a74cf2d50","345,125.527437938134076369","No"
"0x7263a7c2cc2aec9710011c756fbc51dcfa31bb7c","344,520.363453174519125876","No"
"0xdf6af6dac1b707f3a63a97f72fe34e81ab16f592","340,679.212324985704118403","No"
"0x734dc24cf78e9c73fe2040413c04bad4d8eb906e","339,541.71661573933937351","No"
"0xa910f92acdaf488fa6ef02174fb86208ad7722ba","339,124.769867485629101417","No"
"0x8b1cb6be9f35d6652cba5b8565f964833694fa4b","336,368.448789166357273044","No"
"0x740a21fe96f0b901cd5aeff65225930ed0908b35","335,828.919007096063334232","No"
"0xe716da4ebb82c55e3edd9abaf722777970d7862e","335,234.423276518949451186","No"
"0xffa68782b0971e0fbeb0a8d9035077ab40dceaea","334,202.366666910914006152","No"
"0x6b28fb12ee41baa9d1df16971de53adde6d1be5b","333,947.7899","No"
"0x4f5fe8da30c1c11fe537730940ced62ac37ea371","332,921.873061104877716841","No"
"0x9c3d4d0c038b9169da69976cf0859854d7b58916","332,373.999162058015533257","No"
"0xb123d62c2193e309f806cb770e3d51b04c29c1b4","326,789.780629087536178257","No"
"0x1f9a7024824f371e669018e5e335d73ea2b37940","325,292.295423547861201059","No"
"0x59b8a3829124028b92f3f5400eb1bea5dc9a2c78","325,000.188074955858230836","No"
"0xac4f0167bced647f003eeebdc4706a8344913230","323,726.520850113287468808","No"
"0x8398f9572c2f3a3155d8a119335e5f093ffdf6c0","320,941.001958762514859355","No"
"0xc5f670cc55ed46815118428261025919cb4e1a63","320,923.473678014590907875","No"
"0xb00f9a186fe12340aa6c9b481867db787e0ea3bb","320,622.29903453463799211","No"
"0x3384f2afefbee8256babea3316cd11aa0657bd4d","315,228.41243788447640617","No"
"0x4cc67b60176c62ab316f0ad06d141b15e06f073e","314,679.27779118542243269","No"
"0x6540225b28c7e3812ffdddcb0a4a60ee9dec68bd","314,530.590298521158810634","No"
"0x496bf64b015d2af34855ba7f1150ee348a348c6e","312,422.99989","No"
"0xc3b242882e400c77e6aee7be1b053249f6d3e275","312,148.979930603237816399","No"
"0x55571983efecf7f6c19f6d5fdcefb56e25e59d50","309,875.727362449334742941","No"
"0x979badd7e6db923807ab363bedc31cd52e137228","302,307.58516984694509488","No"
"0x6b51a645ab8058fd39dc574f249348f8ad9a6266","301,369.753947116462681994","No"
"0x1be743e1ffcce8d1c6fa3147c7e798d5be084069","301,266.629937734554429335","No"
"0xe1c16e2278b5ed608eed8ce226594f51b52cc485","300,818.216878516849371038","No"
"0xe12b2a8fcf67aee28deafcb8908e4179d770fd11","300,005.113394014452989108","No"
"0xfe555e68e716bf7cb9291a4ac8821849fa477dbd","300,000.232339505846517942","No"
"0xdc46dbf3f0512f1653c92a1882481442bff6a319","300,000.00989","No"
"0xfdb807973f64571cff6c5a6029aa0617f1dcc495","300,000.00000000005767168","No"
"0x64baeb02876aa58078aa25c1c43b7a5492873559","300,000","No"
"0xcb0b49c6c04c06a13f1cab7accc584963d7f360f","300,000","No"
"0x490cb6472cd4c83bcf66a87cc042ccd6404387b4","298,620.537000828525095156","No"
"0x545c5f2bc1010d3ec1974b0362870744b8b8abc5","298,482.370983363337649718","No"
"0x8907b6d09cdfa963acc33396ca667a08ee3d6f10","296,665.61560143857279978","No"
"0xd1c4ede3110ce1aa5ac927b7f7a5b4ba7007e4bf","295,157.572528026103823655","No"
"0xd20ccedd4a59113d80f7b2bda94bbd988ba7cd6b","295,057.866406589155149883","No"
"0x6143447b29fc729a6491f748d66f2fc26dd34748","294,772.007053335564008606","No"
"0x77a28231e738a1727c2d8743e8723717add389ef","294,463.672499366966183488","No"
"0xc7cbf5e1a25d53b12f8ea53cd0b8ddd0c999e127","291,659.68290441860481629","No"
"0x12c579763d717f8ac3d681f1bfbce8248360b484","291,386.270000000010289152","No"
"0xfb8a26b7853b3a94b2ca25d98ccd899b887ad421","291,045.723340284749000277","No"
"0x39979745b166572c25b4c7e4e0939c9298efe79d","290,036.275359836033323006","No"
"0x469adaf766fb35f1a3c2569fe8c57a50f4b39131","290,000.570873894675548193","No"
"0x00336cd9f823dd8b5c5741638e5038fd561f01b9","289,821.411198557851929519","No"
"0x58ee1a486b46ff8b2843831844c966de2dd4dbb5","289,415.7299","No"
"0x332d1f295105cb666790eca8e28b1db8596a3baa","288,785.61581269416419205","No"
"0x9e21f76d4e27842ae69f9da206260be2dbb498b2","287,212.244550850994956469","No"
"0x1119c4ce8f56d96a51b5a38260fede037c7126f5","287,012.011673826711535327","No"
"0x56b0b07692f6a0e70826f8b68533cc7010136813","285,582.816156283716408871","No"
"0xa7c58c727d520f9077c568f4dde0c5d06df19b53","283,437.867847939535395141","No"
"0xaa32059aaade38e58948067cf9f62293323de1e0","282,311.225063988948042496","No"
"0xd0c9b90fdfd1fbc4b5c664fddbc3fbda793efd0a","280,957.508608928424733554","No"
"0x5655c45c97de7dc8846b3c7065a5e707a5a3f1a0","280,292.194637519721857664","No"
"0xb26b4a4bba425ac28224cfdd45b4bd00c886cc33","279,485.865484371625610959","No"
"0x37b429cf1333c6c61eedf858516fa6680904a1d1","278,144.061353518575466259","No"
"0x44eb641187c71726912e9b4c676025abbf04fcfb","278,026.739999999930662912","No"
"0x2d038fc7e58818b5effe002ee24dd5caf2fa028d","276,587.902033838491931166","No"
"0xe4727db0d9ef3ca11b9d177c2e92f63b512993a5","276,135.276587402546021191","No"
"0xe2d739fb8788b1f09a70d7655d18a1437fe018c1","274,999.99999","No"
"0x5cea971a8d695fe0f8a5100b8b6b9f062d5ed75d","274,515.993882889114890442","No"
"0xd84f4c9e07d46c4edecc23423c74797f2dba45c6","272,972.10990505863418098","No"
"0x6e6b0c9e77374f6c2cf26fe7fd096b02930e61fe","272,176.36115575950202763","No"
"0xf366facca927cb7038be774ca8e111a30229c29b","272,108.456394478733724167","No"
"0xb9cf6c232e44daf2a63fd2c2f64161d698e3877a","270,000.999700000008388609","No"
"0xf5b0af852e3dedc03b551f7050b616b5c77c7645","269,750.422341022310464785","No"
"0x78027deee06b41485de495317855b9aa18878d6d","269,202.558490190950989259","No"
"0x84e7e94a720c6ab92cea3b091878aaa05c3a6053","268,737.144656674419820653","No"
"0x10fced583f8d32092c8d517b30aa99b06b439e84","268,059.312555842123229242","No"
"0x8e7b6ce01bc3abb48e4e0067f64ee6e853a5f08c","267,442.073396625196196482","No"
"0x50872d58dd3565e93ac4ed181e636d616c36e359","266,907.136466624518706351","No"
"0x47ed586099a29bd015d5ec639ce06bd09ee091c2","265,462.046471077170084957","No"
"0x5091d7c9767f7b4a9ce0adaa743f58d1aeea8e49","265,329.554856177417255559","No"
"0xc8c1e7fd86e40b6d24bc20092c7b06ae6dc207fe","263,558.596863140853900508","No"
"0x5aa688127811aa9390bc07c4ad7ff1cffd84e20e","263,404.236586365975145488","No"
"0x47a11b9b6eb71f047d797e44e6ba508eba9f2e16","261,887.108383476895427705","No"
"0x1d80ea0cb1cd49b6551ab188a0dcea88097f627c","261,807.11990038331094155","No"
"0xd457186a9e7f6c430811c2881d8fb4f0417ef64a","260,092.430513848818020398","No"
"0x17e969ed4401d4fe04f669e4782344557627a89c","260,047.223860573014700692","No"
"0x081bb918fd420b136176984ac5092dce03f399f5","256,565.397986182056532906","No"
"0xef9c39bba1d95e4f6a99135f8f67276ac85bb018","254,923.431750418403602921","No"
"0xb5a58a629206f2e950adad80b8d4210d7661bfed","253,728.70529477014461941","No"
"0xb284929c0c79c24adfc607de921f49187bc2b0be","253,089.182026904574045733","No"
"0x6e38fbde8bbc73854e32efb6faac9108547f34c6","252,182.1296742082814294","No"
"0xf231a40e7de6bab0dce0ebcc9fc540ffa2b538d3","252,000.000000000008388608","No"
"0xb38526d039db76f9826debcdce2a1dcb90ef8a97","251,050.783644574369172175","No"
"0x67550cf403559a59e31e25e78da581b73f6e1b40","250,934.176936553336605889","No"
"0x3f341eccd6ea3a4ca1009c1c937ba12ecb8ebc77","250,648.625632738384924266","No"
"0x9d7bc0a85606a6265d8219e547c65af010edeab1","250,202.427607592884610829","No"
"0x8f41492a324f3c702445590ef60c2cf0c89fd595","250,077.71403410612520816","No"
"0x369886c7ccb0f9fda402dbde7b16481d04339750","250,000","No"
"0xc63082650497ed37c6bdfd14bded0c6f239ba974","250,000","No"
"0xd13397383d0b65531f4b1f545e20cba18f063ee3","250,000","No"
"0xcc7137be985a74a539ea6c0c14d1e0247e230639","247,585.357642745829019726","No"
"0x4aa5c2fe353745d3d6000f1be402c72da500fcaa","247,306.13117721411544114","No"
"0x2e7b35e45d82807e820f42e3e7ebfbcc27cb472a","246,518.207965360665756364","No"
"0x086db067ab420f0e735b3d0b023b1a334f0b0cbf","246,054.925666706597678519","No"
"0x6dbde1a1e0f199b0252e593a422b9340af03075a","245,865.055438620335417262","No"
"0x428ed7c65aa0deff25d8455899f585308dd43651","245,725.631549637153972894","No"
"0x188f473a877140f1704951cca71624d5ff2bbc29","245,413.459999999993315328","No"
"0x9fc4590e76495ab85f7ed343f1d5742066fa6d46","244,146.816047574125708212","No"
"0x9fa35e2db32a152a61f35187b63895f3e13db2b4","242,984.533221108375917166","No"
"0x45f5e4fc893561b99d9affc205b45bea284766e1","242,649.911111809759443965","No"
"0x2b7199d15f1ba55435d3bec1d8dcd1c344db2a3b","238,487.759197004810092837","No"
"0x57705eff00e2e7f456506666f6177860ec01cf1c","235,455.211322014806507857","No"
"0x3e6805c47d4124ecb0bcf40aa466f414c327dcc1","235,378.271496531412791578","No"
"0x71c50202a85565a6d5dd9e70948f78fe3f3b77d3","235,254.167083019702721204","No"
"0x0470a9e093b653dc7d5f2a1c13574c533080c759","234,751.395422654452468693","No"
"0x3ae22c6d25e7799fec0860a0d6dc05e21ccaab11","233,319.112358931832827766","No"
"0xd7b4242b86d6ee9fc50782a357e95707af17d8c5","231,500.063443626849953168","No"
"0xeb4d2e17a1fa87c9a1d68684994dfc25bab5e474","230,417.442327965502919711","No"
"0x6dc67a0a7f9c06d560e972c1bfb13852422caf00","230,230.341433836142098894","No"
"0x9ab82fd4248951a07d4e0bfe2d47cf6b6b2e92b4","229,999.999999999985319936","No"
"0xc32ba00c212b28978476e14abeb16e04d844e9c0","229,808.753546372299497637","No"
"0x7c00c9f0e7aed440c0c730a9bd9ee4f49de20d5c","229,765.320745770470318148","No"
"0x7927a71f4e614db56aefe6ae97e1f84dbafd9dff","228,852.715753812759610182","No"
"0x525fbe4bc0607933f4be05ceb22f8a4b6b01800a","227,521.420557801652937111","No"
"0xf44593dfae05bff213c876a8e1fdcc15a45964df","227,276.979769335365301261","No"
"0x050b2f68edccf3743d916abe6bbb1fbda34eb497","226,055.577497063155644416","No"
"0x594c6ed60fa2471de8757b34b116d68b68824017","225,360.161153260698220592","No"
"0x9b1767a28dc7d2fcc1fb3c2494600a1f9fe49e3c","223,477.644241610048582753","No"
"0x03b4b38abbc7677a08223d18e9588f6e33a087f6","221,918.027073978904838139","No"
"0xd8f6398d1d8abc9adfede2f8d8c0fb641d9e4734","221,700.449096234962704792","No"
"0x2c87fd92da54ab1af3683b5e70e6dc065f5df490","221,613.151221384141014134","No"
"0x93459cd24e0cf21134af33ea8cf139179d7b6260","221,245.845508233081320037","No"
"0xc4d09a5d393efa7cde8e61dc61bac907a46f3cc9","221,150.372687931614615019","No"
"0x1c66bc1ebefabbfa708ad3a0ff9bb89e36232b09","219,000.000000000000000001","No"
"0xe05c0448a63f498b4cdec5e0aeff1db87bb37790","217,893.089806273693669024","No"
"0x03f95f5d1910ad2fa8f084f32e0766a5d9dbe130","216,301.368582770278405639","No"
"0x6eca6d64c4146ef43a771a207afe93a9b93609ea","214,167.818528435381310804","No"
"0x55bd343a8d01fefffeba9da742260b343935620b","214,073.033762671971493479","No"
"0xf6d5e5fceda58b3ad9e773dee1033b63246664eb","213,728.333492471631761275","No"
"0x2d9f379ad94ae945b2776c11289a5ee300da6575","213,506.801315319871716257","No"
"0x52ea6fb921199eaa4bbb6b35f355c03750c1935b","213,000.000000000006291456","No"
"0x162dfc177e6248fb81f3ff7c04346027c392242c","212,543.644008079165227167","No"
"0xb834a317f5955d776346c7c20a1db712fbacbf46","211,111.799778916537766795","No"
"0xaaf25843e803fc09c76f96f083b2985fb36af17f","210,665.254998538476721524","No"
"0x53b772bb5c75ef1fecf573254a8c7a4f773cd347","210,077.872258536582613342","No"
"0x041716f9e2770eabc5c67e18d7d2301310d69b05","209,593.674371560116909104","No"
"0x724373ec8d86f490f8b52ceae310deea86757fdb","209,561.195923142787751155","No"
"0xdd8fc6a166e3f51d9c11c69a63353127e0ee09aa","209,247.071968111442332302","No"
"0xeac41c4a3e25651f9757beadeb690bd178d4046f","208,270.571707739021923449","No"
"0x1069cdb3bc62e4e0ac9484a3cf4be68382ea41bb","206,336.788812938164682165","No"
"0xd7ddd7b6a2e57d7c33d8f7870d2502166b1614ce","205,375.916064105875068959","No"
"0x11baff01074e3323f3b7dc9b1a76b73d415e8e2e","205,370.65910815652112435","No"
"0xae7da95ce9bcce060f611ad4f8f3a18be773dd74","205,299.383520743310802901","No"
"0xac524758037beda02cc0e95d1d571200472178c4","205,108.116286979256848024","No"
"0x90e85aa0803e166a71930a7492f798cd0f6d24a0","205,100.418436074926524247","No"
"0xbbec03c0cd8896894504112c8e25741c4dd53948","204,820.3999","No"
"0xe73582f6c211d24f97f81711b2088d8b84c5ae29","204,348.701757536880213832","No"
"0xe791590a26fae56fcf03c9cf5fb09bd7d6b778f1","204,248.993780620599236945","No"
"0x90abcf1598ed3077861bcfb3b11efcd1d7277223","204,118.100451036260476533","No"
"0xc1ef0319482f94cf4973097d1054af3ddda8d52f","202,853.415377114709671005","No"
"0x76a8865dab42e1a306a43f02a2497844a1fd2d8d","201,910.353775698114664931","No"
"0x901648073264db52846bfdedb4e98b96b48ae3e9","201,080.942816909636285388","No"
"0x3a058d3466a275ef683c152a5598adbc5ab85e8d","200,946.115413721738336696","No"
"0xc3e2fa491f1f2a36407f5ef3561b4bbc7851ef80","200,838.685388360328914678","No"
"0x287de0c0cf2e515b55c6e77fa1279be8693f79fd","200,765.554991572627681895","No"
"0x81924391c4a59df22427ffe2b70563b4bd65ce2b","200,500.00000000000524288","No"
"0xdab53973d9974e393b739a93a92d0bd5fc046a27","200,499.99999999999475712","No"
"0x58ae94deb6b43aed217ba5cfceef0446c1eb86dd","200,499.99999999999475712","No"
"0x9bb86ab2ebe3e6b9b580d557f7adcc4ff746ec8f","200,347.137616053912008023","No"
"0x71aeec9f4bf3a79426f183263a4e1d6dd25aaab2","200,330.529999999985516544","No"
"0xa2f5a016f5bb94fd71d43f9d6434a0a5fd0fc7e0","200,200.000000000014680064","No"
"0x6113c57dbda584612878f24ce8259c1396ccbdef","200,200.000000000014680064","No"
"0x94aff1b7568c63d38c8f07981fba16d83b2b22ba","200,050.731308561459697249","No"
"0xb77bddb709aceced90b9d467957055c86bd4ba73","200,030.299999999977586688","No"
